title,label,label_score
bentuk partai gelora fahri targetkan ikut pilkada 2020,non-clickbait,0
pegokart kezia santoso buat pustaka bintang untuk tingkatkan minat baca anak anak kurang mampu,non-clickbait,0
habil marati disebut danai kegiatan operasi kivlan zen cs,non-clickbait,0
mengaku jarang menangis raditya dika menitikkan air mata saat anaknya alami hal ini,clickbait,1
pabrik ahm cikarang hanya merakit skutik 60 persennya untuk honda beat,non-clickbait,0
cerita kades berhubungan intim dengan bibi di villa sekarang bibi hamil,clickbait,1
andre taulany beli harley davidson sportster seharga rp 400 an juta setelah nabung selama 25 tahun,non-clickbait,0
anaknya dituduh pelaku bully fathir ahmad orang tua i anak saya enggak tahu apa apa,non-clickbait,0
mitha the virgin sedih dengar republik cinta management milik ahmad dhani bangkrut,non-clickbait,0
kemenpora beri penghargaan kepada atlet berprestasi mantanatlet wasit hingga pembina olahraga,non-clickbait,0
bikin keributan di hotel candidasa belasan aparat diturunkan atasi seorang bule belanda,clickbait,1
tak kuasa menahan air mata sby ungkap kesedihannya rayakan ulang tahun pertama tanpa ani yudhoyono,non-clickbait,0
pelatih timnas indonesia sudah tahu cara menang pelatih thailand ingin hujan gol,non-clickbait,0
gara gara vaping gadis 18 tahun ini tak bisa lagi bernapas tanpa bantuan alat medis,clickbait,1
wanita banyuasin ini melahirkan 4 bayi kembar secara normal,clickbait,1
deretan negara yang dikunjungi nikita willy kolombia sampai afrika selatan,clickbait,1
jpknilai revisi uu tidak akan lemahkan kpk ini alasannya,clickbait,1
persib psm dan persija diperkuat eks pemain klub kasta atas eropa,non-clickbait,0
sebarkan energi optimisme act inisiasi gerakan nasional indonesiadermawan,non-clickbait,0
sakit hati cintanya ditolak ravindra nekat tusuk gadis idamannya korban sempat dipeluk,clickbait,1
7 hotel murah dekat bandara juanda surabaya tarif per malam rp 100 ribuan,clickbait,1
ruben onsu didik putranya disiplin betrand peto kaget saat tahu sekolah di jakarta harus pakai tas,non-clickbait,0
siapa eks ketum hipmi sultra yang ditangkap polda sulsel  tipu pengusaha makassar 7 m 2 tahun buron,clickbait,1
pemanggilan kedua kasus papua masih mangkir polisi ancam jadikan veronica koman sebagai dpo,non-clickbait,0
viral kisah haru gadis 5 tahun tak main dengan teman pilih rawat adik yang sakit leukimia,clickbait,1
hengkang dari pks fahri hamzah bergabung dengan partai gelora ,clickbait,1
persib bandung kena sanksi denda dari komdis rp 300 juta,non-clickbait,0
dian sastro pernah dicuekin suami 2 hari karena rambut lawan main nicholas saputra ungkap sebabnya,clickbait,1
ibu ini tega buang jasad bayinya di halaman rumah kosong,clickbait,1
wagub jabar lantik pengurus dkm masjid al jabbar,non-clickbait,0
5 gaya harvey moeis suami sandra dewi saat momong anak selalu sukses buat netizen salah fokus,clickbait,1
3 pemain timnas indonesia urung gabung persib ini alasan robert alberts,clickbait,1
arwah fa bocah korban bully disebut ibunya sampaikan pesan ke teman yang memukulinya,clickbait,1
bagaimana nasib fabiano beltrame usai persib dapatkan 7 amunisi baru untuk putaran kedua ,clickbait,1
ridwan kamil bahas keadilan fiskal di mayor caucus 55th isocarp world planning congress 2019,non-clickbait,0
mitha the virgin hengkang dari manajemen ahmad dhani ,clickbait,1
terungkap motif diedarkannya video mesum pasangan selingkuh di sumedang,clickbait,1
pemdaprov jabar gelar mtu angkatan vii di pondok pesantren al ishlah 2 desa buntet,non-clickbait,0
setuju soal kontrak politik fahri hamzah agar kpk taat,non-clickbait,0
selain susi pudjiastuti dua menteri jokowi ini juga mendadak pamit jelang pengumuman kabinet baru,clickbait,1
fahri hamzah setuju ada kontrak politik dengan calon pimpinan kpk ini alasannya,clickbait,1
politisi demokrat jelaskan alasan sby kembali nyatakan dukung jokowi maruf,non-clickbait,0
waspadai virus joker segera hapus 24 aplikasi ini dari hp android anda,clickbait,1
6 tempat wisata di puncak bogor yang cocok untuk liburan akhir pekan,clickbait,1
revisi uu kpk jokowi disarankan cukup beri pernyataan ke publik tidak akan terbitkan surpres,non-clickbait,0
7 spot instagramable di jakarta yang cocok untuk hunting foto,clickbait,1
ibas sebut fraksi demokrat di dpr siap kawal program jokowi maruf,non-clickbait,0
berikut 9 permintaan tokoh papua pada jokowi saat bertemu di istana negara jakarta,clickbait,1
zodiak besok ramalan zodiak rabu 11 september 2019 libra kerja kerasnya tak diakui taurus muak,clickbait,1
eks pengamen cantik di surabaya ini jadi wisudawan terbaik di unair ipk nya 394,clickbait,1
mantap perluasan ganjil genap di dki bikin warga pindah naik mrt,clickbait,1
5 sifat cewek yang paling disukai lelaki pria suka wanita jujur  mandiri,clickbait,1
masuk daftar hitam fintech ilegal ojk ini respons bitrexgo,clickbait,1
6 zodiak ini diprediksi makin kaya  makmur di tahun 2019 aries gemini hingga pisces,clickbait,1
karena asap siswa sekolah di kampar dipulangkan  di pagi hari,non-clickbait,0
20 tahun mengobati luka batin g30s inilah kisah amelia yani putri jenderal achmad yani,clickbait,1
viral pasangan dokter gelar pernikahan sederhana mempelai tampil tanpa makeup wajah jadi sorotan,clickbait,1
tes kepribadian gadis mana yang paling menarik saat mereka berbalik  pilihanmu ungkap kepribadianmu,clickbait,1
sinopsis orang ketiga selasa 10 september 2019 aris mulai menyukai yurisa  rosi curiga ,clickbait,1
angsa ternyata punya gigi tambahan di bagian lidah ini fungsinya,clickbait,1
mayat bayi ditemukan dalam kondisi mengenaskan di cisauk alasan sang ibu gugurkan kandungan terkuak,clickbait,1
kronologi uang rp 18 miliar aset pemprov sumut raib di dalam mobil,clickbait,1
cerita nicky tirta punya anak yang posesif,clickbait,1
bocah 6 tahun di bekasi meninggal diduga dibully teman  ini kata orangtua dan penjelasan polisi,clickbait,1
soal livi zheng ini kata ernest prakasa,clickbait,1
antar betrand ke sekolah sarwendah sidak jajanan di kantin ruben onsu ungkap alasannya,clickbait,1
jadwal siaran langsung timnas u 19 indonesia vs iran live rcti besok sore,non-clickbait,0
lepas dari hantu baju merah sule ungkap sosok menyeramkan ini di rumah mewahnya,clickbait,1
respon adik kandung bj habibie sering diterpa hoax kabar duka,clickbait,1
direkam seorang buron pengedar narkoba video ini ungkap sebab kecelakaan innova vs bus mira,clickbait,1
ibarat habis manis sepah dibuang bebby fey kecewa dengan youtuber kondang itu,clickbait,1
motif di balik tersebarnya video adegan dewasa warga sumedang terungkap pelakunya pemeran pria,clickbait,1
sudah dianggap anak sendiri betrand peto tunjukkan sikap manjanya pada sarwendah,clickbait,1
tebas leher wanita penjual sayur hingga tewas lelaki ini mengaku dajjal,clickbait,1
live tv online timnas indonesia vs thailand cara nonton tvri  mola tv pukul 1930 wib,non-clickbait,0
dian sastro akui pernah didiamkan suami selama dua hari desta dan vincent kaget dengar penyebabnya,clickbait,1
live streaming tvri timnas indonesia vs thailand di kualifikasi piala dunia 2022 pukul 1930 wib,non-clickbait,0
ramalan zodiak rabu 11 september 2019 pisces pikirkan dulu sebelum mengambil keputusan,clickbait,1
live streaming mola tv timnas indonesia vs thailand di kualifikasi piala dunia 2022 malam ini,non-clickbait,0
beredar video perselingkuhan 2 warga sumedang pemeran pria dan wanita sama sama telah berkeluarga,clickbait,1
hotman paris ngaku main di first class pasca farhat abbas pamer lagi di swiss lucu menggelikan ,clickbait,1
viral pria pengendara motor ini nangis saat terjaring razia polisi di gowa,clickbait,1
kpai stop audisi bulu tangkis pb djarum daniel mananta  bagaimana mimpi atlet muda ,clickbait,1
dituduh mangkir ahmad dhani nyatanya tak pernah absen beri bantuan korban kecelakaan dul jaelani,clickbait,1
empat mahasiswa indonesia di australia pernah bunuh diri apa yang bisa dicegah ,clickbait,1
pasang status single inilah saat terakhir kehidupan novy chardon,clickbait,1
kejam sekali hoax tentang meninggalnya bj habibie sudah 6 kali terjadi sejak 2012,clickbait,1
ada janji tak dipenuhi bebby fey bongkar kelakukan youtubers kenamaan pernah tiduri dirinya,clickbait,1
ria irawan  3 seleb ini tak gengsi pakai bpjs untuk berobat di rumah sakit siapa saja mereka ,clickbait,1
peringati hari gerak bhayangkari istri kakorlantas ingatkan bahaya kanker serviks,clickbait,1
ahli fengshui prediksikan bulan baik bagi pernikahan jessica iskandar dan richard kyle,clickbait,1
demokrat siap bantu pemerintahan jokowi maruf ini 4 agenda utamanya,clickbait,1
link streaming kualifikasi euro 2020 lithuania vs portugal prancis vs andorra inggris vs kosovo,non-clickbait,0
idap penyakit serius 4 artis ini tak gengsi pakai bpjs kesehatan untuk berobat di rs,clickbait,1
kronologi suami siksa istri karena diminta berhenti selingkuh berawal dari sembunyikan kunci motor,clickbait,1
bakal memerankan batman robert pattinson dapat komentar pujian dari sang mantan pacar,clickbait,1
deretan potret liburan mewah maia estianty di labuan bajo,clickbait,1
siapa dan agenda apa di balik polemik antara kpai dan audisi pb djarum ,clickbait,1
deretan aksi turis bule ngamuk di bali bertengkar di hotel hingga tendang pengendara motor,clickbait,1
ditanya soal atta halilintar bebby fey no comment lah,clickbait,1
anaknya dituding merundung teman sepermainan hingga meninggal ini reaksi suparno,clickbait,1
sampai kapan ahmad dhani santuni korban tewas kecelakaan tol jagorawi yang ditabrak dul jaelani ,clickbait,1
nagita slavina ogah menginap di hotel mewah milik mama rieta raffi ahmad ungkap alasannya,clickbait,1
cekcok dengan nikita mirzani di media sosial bela elza syarief poppy kelly ternyata tak diakui anak,clickbait,1
mari bergerak kawan  motivasi dan jati diri seorang denny frust,clickbait,1
fakta baru kasus novy chardon wanita asal surabaya yang dibunuh suaminya yang bule di australia,clickbait,1
drawing china open 2019 indonesia kirim 14 wakil akan ada perang saudara antar tunggal putra,non-clickbait,0
6 fakta sidang perdana narkoba jefri nichol keadaan terkini hingga kehadiran shenina cinnamon,clickbait,1
5 fakta bj habibie sakit hingga tersebar hoaks meninggal dijenguk presiden jokowi  respon dokter,clickbait,1
mengaku ditiduri youtubers terkenal bebby fey sebut punya 105 lembar bukti,clickbait,1
kisah pengusaha yang sukses setelah pertaruhkan bisnisnya demi pedang rp 32 miliar,clickbait,1
ini alasan publik perlu tolak revisi uu kpk,clickbait,1
jefri nichol jalani sidang perdana narkoba sahabat joe taslim terus tertunduk kala tangan diborgol,clickbait,1
6 tahun ahmad dhani santuni korban tewas ditabrak dul jaelani di tol jagorawi rp 5juta sudah cukup ,clickbait,1
djarum larang atletnya merokok,non-clickbait,0
bebby fey bongkar percakapan mesumnya dengan youtuber ternama atta halilintar sibuk ngarang cerita,non-clickbait,0
kini sudah jadi ayah raditya dika nangis saat anak sedang sakit,clickbait,1
menilik jembatan barelang yang diprakarsai bj habibie kini jadi ikon kota batam,clickbait,1
4 zodiak selalu tepati janjinya virgo jadi orang pertama yang ada untukmu aquarius selalu ingat,clickbait,1
penjelasan detail scott mctominay bisa dipilih temani lionel messi jadi cover pes 2020,clickbait,1
berseteru dengan nikita mirzani elza syarief permasalahkan kursi tak nyaman di acara hotman paris,clickbait,1
ramalan zodiak besok rabu 11 september 2019 taurus borosnya bikin gawat pisces stres tapi pasrah,clickbait,1
kronologis penggerebekan oknum kepsek dan guru tk berawal dari kecurigaan para pemuda,clickbait,1
tepat 6 tahun pasca kecelakaan di tol jagorawi dul jaelani itu memang kesalahan saya saya akui,clickbait,1
sigap  bea cukai kudus gagalkan peredaran 280 ribu batang rokok ilegal,clickbait,1
kisah cinta habibie dan ainun cara habibie nembak ainun  momen haru perayaan pernikahan terakhir,clickbait,1
jauh dari kesan romantis begini cara raditya dika melamar annisa aziza,clickbait,1
jennifer jill blak blakan ingin selingkuh ajun perwira beri senggolan sang istri yang meyakinkan ,clickbait,1
jelang laga arema fc vs borneo fc di liga 1 2019 momen debut legiun asing baru tim pesut etam,non-clickbait,0
ini dalih yang paling banyak dipakai oleh pelanggar ganjil genap,clickbait,1
penyebar kabar hoaks bj habibie meninggal minta maaf ngaku sangat mengidolakan suami ainun,clickbait,1
viral  video polisi tilang mertua sendiri saat operasi patuh 2019,clickbait,1
elly sugigi putuskan pakai hijab beberkan alasan dan sempat khawatir akan sepi job intip fotonya,clickbait,1
alasan pb djarum hentikan audisi karena enggan langgar undang undang ,clickbait,1
mau selfie bareng monyet di monkey forest ubud ini triknya,clickbait,1
yuk ketahui alasan mobil presiden jokowi selalu bercat hitam,clickbait,1
raditya dika jelaskan penyakit autoimun yang dideritanya sampai harus berobat ke singapura,clickbait,1
muncul isu santunan korban dul jaelani tak lancar pasca ahmad dhani dipenjara ini faktanya,clickbait,1
10 potret liburan dian sastro bersama suami dan 2 anaknya,clickbait,1
5 zodiak yang dituduh pemalas aslinya pekerja keras taurus gara gara bermain game dan asik ngobrol,clickbait,1
terkini kasus vina garut v terpaksa agar tak diselingkuhi rayya justru main dengan cewek lain,clickbait,1
air minum tidak bersih picu diare anak ini cara cegah dan tangani diare yang tepat,clickbait,1
akui konsumsi ganja karena sulit tidur jefri nichol terancam hukuman 12 tahun penjara,clickbait,1
pensiun dari dunia k pop kahi eks after school pamer rumah kontrakan mewah di bali,clickbait,1
harga emas antam turun rp4000 jadi rp754000 per gram,non-clickbait,0
permintaan terakhir bocah yang dibully hingga tewas fatir ahmad sebut nama seseorang agar ditangkap,clickbait,1
10 soto mi enak di bogor cocok untuk menu sarapan,clickbait,1
jefri nichol jalani sidang pertama terungkap alasannya konsumsi ganja lintingan,clickbait,1
cewek yang menginap bareng kades di villa mengaku hamil dan menuntut tanggung jawab,clickbait,1
aduan raffi ahmad pada mertua disorot gara gara ini nagita slavina disemprot mama rieta,clickbait,1
ahmad dhani di penjara rcm vakum mitha the virginresign dan minta izin bosnya di bui,clickbait,1
pro kontra pemindahan ibu kota baru indonesia ke kalimantan luhut  kalau gak mau ke surga aja,clickbait,1
masih bikin penasaran novel horor kkn di desa penari bisa pre order ada tambahan cerita ,clickbait,1
demi konser ari lasso turunkan berat badannya,clickbait,1
beredar kabar bj habibie wafat di grup wa dan facebook kondisi rspad tampak sepi hoax  ,clickbait,1
sempat tak bisa bicara rahangnya terbentur besi bahayakan kondisi nia daniaty ini penjelasan medis,clickbait,1
tes kepribadian kamu melihat gambar laki laki atau perempuan  jawabanmu mencerminkan kondisi jiwamu,clickbait,1
fakta sidang perdana kasus narkoba jefri nichol deg degan hingga hadirnya sang ibu dan kekasih,clickbait,1
blak blakan bebby fey bongkar isi chat youtuber yang telah lecehkannya atta halilintar ,clickbait,1
sby sebut keadaan indonesia mengundang bahaya di masa depan kebencian menguat ini lampu kuning ,clickbait,1
jadwal siaran langsung timnas indonesia vs thailand di kualifikasi piala dunia 2022,non-clickbait,0
ini alasan bebby fey beberkan bukti pelecehan seksual yang dialaminya jangan hina orangtua saya,clickbait,1
berulangkali dul jaelani minta maaf pada keluarga korban kecelakaan yang terjadi 6 tahun silam,clickbait,1
video viral kisah mbah waris dulu pengawal presiden soekarno kini jualan koran sudah nggak kuat,clickbait,1
begini rekaman pembicaraan di dalam mobil innova yang tabrakan dengan bus mira di nganjuk,clickbait,1
inter milan masih mau angkut satu lagi pemain man united,clickbait,1
wacana pertukaran kiper 3 klub raksasa eropa,clickbait,1
viral video dewasa di sumedang masing masing pemeran diduga miliki pasangan sah,clickbait,1
ramalan zodiak cinta hari ini virgo dengarkan kata hati libra dihantui masa lalu,clickbait,1
menkeu sri mulyani disalahkan atas kenaikan iuran bpjs ini respons kemenkeu,clickbait,1
taati peraturan di spbu pengendara motor ini jadi perhatian dilihat banyak orang,clickbait,1
video korban tewas innova vs bus mira di nganjuk sebelum tabrakan nanti buat cerita kecelakaan,clickbait,1
berita populer awalnya bercanda saat smp pasangan ini berakhir di pelaminan setelah 8 tahun pacaran,clickbait,1
batal ke ac milan begini nasib angel correa terkini di atletico madrid,clickbait,1
jadwal siaran langsung liga inggris pekan ke 5 man united dan arsenal live tvri,non-clickbait,0
siaran langsung timnas indonesia vs thailand di tvri dan mola tv,non-clickbait,0
gg production siap gelar launching dan mini konser manado galau 2 di sandjaja resto kelapa gading,non-clickbait,0
sebelum ditilang pelanggar lalu lintas ini diberi ceramah agama,clickbait,1
cara murid muslim dan yahudi di australia bersatu di tengah kesalahpahaman,clickbait,1
ratusan mahasiswa papua tinggalkan kuliah karena mengaku diintimidasi,clickbait,1
aulia kesuma terlihat tenang saat peragakan adegan bakar mobil berisi mayat suami dan anak tiri,clickbait,1
perluasan ganjil genap di dki jakarta ada yang minta damai hingga suami artis ditilang,clickbait,1
gara gara tak ada lauk saat mau makan suami di sumsel cekik dan pukuli istrinya,clickbait,1
7 fakta kecelakaan maut innova vs bus mira penumpang innova nanti kita bikin video nabrak nabrak,clickbait,1
terungkap cara kelvin membakar mobil berisi mayat pupung dan dana aulia siapkan 8 botol bensin,clickbait,1
berlangsung hingga oktober fenomena hari tanpa bayangan akan terjadi di kota kota ini,clickbait,1
kasus pembunuhan dan kekerasan seksual terhadap bocah di bogor terungkap ini kronologinya,clickbait,1
ramalan zodiak hari ini selasa 10 september aries tetaplah bersabar hari keberuntungan scorpio,clickbait,1
berita populer   polisi nikita mirzani bukan informan  permintaan terakhir bocah fathir ahmad,clickbait,1
video mesum perselingkuhan 2 warga sumedang pemeran pria dan wanita sama sama telah berkeluarga,clickbait,1
pb djarum hentikan audisi mohammad ahsan ingin pihak yang melarang memberikan solusi,non-clickbait,0
alumni ylbhi lbh tolak ruu revisi uu kpk,non-clickbait,0
bwf tak pernah permasalahkan nama dan logo djarum foundation sepanjang bergulirnya indonesia open,non-clickbait,0
selamat  medina zein dan lukman azhari dikaruniai buah hati pertama berkat program bayi tabung,clickbait,1
pb djarum berhenti begini kerisauan sekjen pbsi kita belum mampu mengadakan pembinaan usia dini,non-clickbait,0
cara mudah daftar cpns 2019 dibuka oktober perhatikan 4 hal ini  cek berkas yang harus disiapkan,clickbait,1
tayang siang ini 10 september 2019 film shooter dibintangi mark wahlberg trans tv pukul 1400 wib,non-clickbait,0
link live score hasil indonesia vs thailand live tvri dan mola tv pantau di hp,non-clickbait,0
tips dan cara lolos tes cpns 2019 simak kunci sukses menjawab soal tkp tiu dan twk,clickbait,1
7 tempat wisata di kota batu yang cocok untuk liburan bareng keluarga,clickbait,1
traveler wajib tahu 6 tempat makan enak di kota batu,clickbait,1
jadwal acara tv hari ini selasa 10 september 2019 indonesia vs thailand di tvri godzilla di gtv,non-clickbait,0
lahiran anak kedua berikut deretan potret bahagia sandra dewi bersama mikhael dan harvey moeis,clickbait,1
ramalan zodiak besok rabu 11 september 2019 aries beristirahatlah taurus hati hati lebih boros,clickbait,1
gelar chinese taipei open 2019 hapus kebingungan ganda putri thailand ini,clickbait,1
sriwijaya air berhentikan 3 eks bos garuda indonesia ,clickbait,1
cerita kades paluhombo sukoharjo yang diperas rp 25 juta oleh wartawan gadungan  oknum lsm,clickbait,1
ramalan zodiak cinta besok rabu 11 september 2019 aquarius salah paham libra terbenani rutinitas,clickbait,1
elza syarief merasa tersakiti hotman paris klaim sudah pasang badan hotman adalah pahlawanmu ,clickbait,1
link live streaming timnas indonesia vs thailand di kualifikasi piala dunia 2022 pukul 1930 wib,non-clickbait,0
penjelasan dinkes kota depok soal pemberian obat kedaluwarsa pada pasien puskesmas cilodong,clickbait,1
siapa poppy kelly anak elza syarief bela ibunda sampai sebut nikita mirzani pelacur  ini profilnya,clickbait,1
6 tempat wisata di nganjuk cocok untuk liburan akhir pekan,clickbait,1
buah anggur dari tiongkok dijual di lubuklinggau rp 50 ribu per kg ternyata mengandung formalin,clickbait,1
ungkap sikap sang suami dian sastrowardoyo kalo aku potong rambut didiemin 2 hari,clickbait,1
link streaming timnas indonesia vs timnas thailand,non-clickbait,0
mengenal noviana pengamen cantik wisudawan terbaik di universitas airlangga,clickbait,1
pria berusia 52 tahun diamankan karena cabuli bocah di bawah umur,clickbait,1
prediksi skor timnas indonesia vs thailand adritany siap secara mental meski banyak kritik,clickbait,1
pernah diajak tidur bareng di vila hingga hamil bibi akhirnya polisikan pak kades,clickbait,1
raffi ahmad diprotes nagita slavina karena tak mesra saat berlibur ke bali begini responsnya,clickbait,1
fakta jokowi bertemu tokoh papua peran kepala bin budi gunawan eks timses jadi ketua rombongan,clickbait,1
kenaikan iuran bpjs memberatkan warga ridwan kamil bakal kaji solusinya alternatif asuransi swasta,clickbait,1
diawasi di hong kong aktivis joshua wong terbang ke berlin,clickbait,1
pria ini tusuk siswi smkn 1 bandung yang menolak cintanya,clickbait,1
sejak jadi chef nicky tirta digandrungi ibu ibu ada yang sampai bikin kikuk,clickbait,1
penting  bangsa kita butuh pendidikan kearifan melalui literasi,clickbait,1
bocah tewas diduga dibuly sang ibu ungkap keinginan terakhir anaknya belum sempat dimainkan,clickbait,1
kasus istri bunuh suami dan anak tiri di mana dukun santet yang disewa aulia kesuma ,clickbait,1
raditya dika akui tak suka anak kecil anissa aziza ungkap perubahan suaminya setelah alea lahir,clickbait,1
beredar hoaks bj habibie meninggal dunia melanie subono terkutuk lah kalian ,clickbait,1
ruben onsu antar betrand peto ke sekolah sarwendah sidak harga jajanan di kantin ini alasannya,clickbait,1
5 fakta naja dewi putri armand maulana dan dewi gita yang hebohkan panggung the voice indonesia,clickbait,1
timnas indonesia diklaim siap hadapi timnas brasil,non-clickbait,0
ditantang perang gubernur maluku menteri susi masa gubernur mau perang sama menteri ,clickbait,1
menangkap basah kepala sekolah mesum dengan guru tk ini tuntutan warga sekitar sekolah,clickbait,1
audisi umum beasiswa bulutangkis 2019 26 atlet raih super tiket melaju ke final audisi di kudus,non-clickbait,0
indonesia vs thailand tak seramai saat jamu malaysia,non-clickbait,0
4 langkah mengecek keberadaan kamera tersembunyi di kamar hotel,clickbait,1
buronan hingga sempat rekam video 4 fakta mengejutkan korban selamat kecelakaan nganjuk madiun,clickbait,1
anak angkat ruben onsu mulai sekolah jadwal betrand peto di tv dikurangi diganti kesibukan ini,clickbait,1
dua gajah ngamuk saat ikuti festival keagamaan acara jadi kacau dan 17 orang terluka,clickbait,1
setelah melahirkan bayi laki laki 10 kali berturut turut ibu ini akhirnya dikaruniai anak perempuan,clickbait,1
sempat ngamuk nama anaknya dicontek franda dan samuel zulgywyn kompak batasi kolom komentar,clickbait,1
besok  kfc gelar promo harga spesial 5 potong ayam hanya rp 49 ribuan cuma sehari,clickbait,1
darmin nasution ada resesi ekonomi atau tidak kita harus persiapkan diri,non-clickbait,0
soal posisi menteri luhut pak jokowi tidak akan coba coba,non-clickbait,0
tanda tanda anda sudah banyak konsumsi makanan mengandung gula,clickbait,1
tantang atta halilintar  bebby fey minta sumpah pocong dengan youtuber pelaku pelecehan secara live,clickbait,1
aktor asal tiongkok ini mengaku wajahnya berubah usai minum bubble tea setiap hari,clickbait,1
kemenhub bakal operasikan moda transportasi massal modern di ibu kota baru ini namanya,clickbait,1
siapa pengganti imam nahrawi  muncul nama puan dan gatot hingga jokowi tak perlu tunjuk menpora baru,clickbait,1
link live streaming tv online sctv  manchester united vs astana di liga eropa 2019 tonton di hp,non-clickbait,0
ibu ini kaget dapat tagihan kartu kredit rp 54 juta ternyata anaknya beli fitur di game online,clickbait,1
liburan akhir pekan cicipi 7 kwetiau enak di jakarta ini,clickbait,1
di temanggung jumat ditetapkan sebagai hari minum kopi ada suratnya dari bupati,clickbait,1
prediksi persela lamongan vs arema fc arthur cunha cedera gelandang singo edan diplot jadi bek ,clickbait,1
kasus dugaan kekerasan menimpa seorang siswa di kulon progo,clickbait,1
cerita dory penabuh gendang yang viral dan berparas tampan ungkap awal mula bertemu didi kempot,clickbait,1
viral video damkar evakuasi nenek 93 tahun tercebur sumur di depok ternyata begini kondisinya,clickbait,1
ngaku keguguran pasca plesiran ke gurun sahara lucinta luna ditemani abash lakukan usg anak siapa ,clickbait,1
tes bahasa tubuh   wanita mana yang sembunyikan sesuatu  temukan si pembohong,clickbait,1
link live streaming man united vs astana dini hari nanti via vidiocom premier siaran langsung sctv,non-clickbait,0
warga cerita sering diganggu pria misterius diam diam masuk rumah gerayangi wanita,clickbait,1
kakek 60 tahun di tayan hilir setubuhi bocah kelas 2 sd dilakukan 5 kali,clickbait,1
tipe tipe traveler berdasarkan golongan darah kamu masuk yang mana ,clickbait,1
hasil akhir badak lampung vs kalteng putra liga 1 brace gol fernandinho bawa kemenangan tuan rumah,non-clickbait,0
live score hasil eintracht frankfurt vs arsenal liga eropa 2019 live sctv mulai pukul 2340 wib,non-clickbait,0
live streaming tv online sctv eintracht frankfurt vs arsenal di liga eropa 2019 akses di sini,non-clickbait,0
sebentar lagi honda zoomer dirilis di indonesia banderolnya di bawah pcx ,clickbait,1
6 fakta imam nahrawi jadi tersangka kasus suap koni diduga 2 kali terima uang hingga pengakuan staf,clickbait,1
marsha aruan konsumsi yogurt saat susah bab,clickbait,1
kecanduan kopi 5 gelas sehari bayi di sulawesi malah bereaksi begini saat diberi susu,clickbait,1
reaksi ayu ting ting saat akhirnya bisa satu frame dengan rossa dan ivan gunawan,clickbait,1
tidak melakukan kesalahan apa apa bocah 4 tahun ini dianiaya ibu tiri hingga tewas,clickbait,1
jelang pilkada solo kandidatnya bersaing kuat dengan pdip di periode sebelumnya ini tanggapan pks,clickbait,1
viral video dan foto syur wanita yang diduga pns di jawa barat begini tanggapan pemprov,clickbait,1
dilarang arsy pakai baju ini saat main bareng gempi gisel ngakak terlalu seksi ya ,clickbait,1
diduga jadi lokasi adegan mesum muda mudi pacaran begini penjelasan kepala smpn 9 sumedang,clickbait,1
lucinta luna jatuh terguling guling di gurun sahara lalu keguguran dokter terkejut lihat ini di usg,clickbait,1
gebby vesta blak blakan akui dirinya transgender menangis ungkap alasan 19 tahun sembunyikan fakta,clickbait,1
tips untuk bermain auto chess mobile gunakan 4 cara ini ,clickbait,1
link live streaming psm makassar vs tira persikabo liga 1 kamis hari ini pukul 1830 wib,non-clickbait,0
kpk tidak ada faktor politik di balik penetapan tersangka menpora imam nahrawi,non-clickbait,0
pesan imam nahrawi setelah gelar acara perpisahan jangan pernah berhenti berjuang,clickbait,1
6 zodiak ini cenderung menekan diri sendiri untuk mencapai tujuan apakah kamu termasuk ,clickbait,1
jadwal festival kerinci 2019 3 7 november ini perbedaannya dibanding tahun lalu,clickbait,1
hasil babak kedua china open 2019 marcuskevin maju ke perempat final besok,non-clickbait,0
sosok sukanto tanoto yang bakal buat pengadaan lahan ikn di kaltim jadi mudah begini perannya,clickbait,1
najwa shihab sindir fraksi gerindra di dpr terkait dewan pengawas kpk jadi ini pengakuan ya ,clickbait,1
gadis ini tewas tersetrum ponselnya yang jatuh ke air saat di cas,clickbait,1
pasca mundurnya imam nahrawi 4 agenda penting menpora dipastikan tetap berjalan,clickbait,1
kenali 10 tahapan pendaftaran cpns 2019 dan dokumen yang diperlukan guru dan nakes paling dicari,clickbait,1
suasana haru di perpisahan menpora saling peluk hingga meneteskan air mata,clickbait,1
download lagu mp3 senorita   shawn mendes feat camila cabello lirik  kunci gitar,non-clickbait,0
6 kesalahan yang sering dilakukan turis saat memesan hotel,clickbait,1
penyakit langka ini bikin bayi 7 bulan ini menangis sepanjang hari,clickbait,1
link live streaming vidiocom badak lampung vs kalteng putra liga 1 2019 tonton di hp,non-clickbait,0
ini waktu terbaik pesan tiket pesawat untuk dapatkan harga termurah,clickbait,1
lebih dari 300 ribu orang tandatangani petisi minta jokowi tolak rkuhp ada 11 poin yang disoroti,clickbait,1
biaya remapping ecu standar motor capai rp 15 juta murah atau mahal ,clickbait,1
promo menarik dari yamaha dinamika motor beli ban baru dapat potongan harga nih ,clickbait,1
hasil babak pertama persija vs bali united liga 1 skor masih imbang 0 0 live streaming di sini,non-clickbait,0
4 tips mendaki gunung di musim kemarau waspada ada kebakaran,clickbait,1
higuain dihujat manusia sejagat karena tak mau oper bola ke ronaldo,clickbait,1
deodoran jadi obat pede chelsea islan,clickbait,1
live streaming tv online indosiar psm makassar vs ps tira persikabo pukul 1830 wib,non-clickbait,0
